Transaction ID,Item,Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,tavg,prcp,wspd
3617,Furniture_Furnishings_Eldon Cleatmat Chair Mats for Medium Pile Carpets,2017-04-20,Sanjit Jacobs,Illinois,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.4,2,-52.17,19.1,2.1742177933538844,30.0
3618,"Furniture_Chairs_DMI Arturo Collection Mission-style Design Wood Chair, Office Supplies_Art_Lumber Crayons, Furniture_Furnishings_Master Caster Door Stop, Large Neon Orange",2017-04-20,Sarah Jordon,Illinois,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.06,3,-18.12,19.1,2.1742177933538844,30.0
3619,"Furniture_Chairs_Global Fabric Manager's Chair, Dark Gray",2017-04-21,Janet Martin,Maryland,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,9,227.21,17.8,0.0,10.8
3620,"Technology_Accessories_Verbatim Slim CD and DVD Storage Cases, 50/Pack, Furniture_Furnishings_Eldon Advantage Foldable Chair Mats for Low Pile Carpets",2017-04-21,Joni Wasserman,Washington,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11.54,1,3.46,14.326055533232982,1.8191498129141348,10.86637533288153
3621,"Technology_Accessories_Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired, Office Supplies_Paper_Xerox 230",2017-04-21,Katherine Nockton,Texas,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.98,3,8.4,24.6,2.1742177933538844,21.3
3622,"Office Supplies_Binders_Avery Non-Stick Binders, Office Supplies_Binders_UniKeep View Case Binders",2017-04-21,Resi Pölking,Texas,Office Supplies,Binders,Avery Non-Stick Binders,2.69,3,-4.71,24.6,2.1742177933538844,21.3
3623,"Office Supplies_Appliances_Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",2017-04-21,Shirley Jackson,Texas,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,-243.16,24.6,2.1742177933538844,21.3
3624,Office Supplies_Storage_Tennsco Double-Tier Lockers,2017-04-22,Bruce Degenhardt,Georgia,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,87.76,14.326055533232982,1.8191498129141348,10.86637533288153
3625,"Furniture_Furnishings_Eldon Stackable Tray, Side-Load, Legal, Smoke",2017-04-22,Gary McGarr,California,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,6.22,18.9,0.0,10.2
3626,"Furniture_Furnishings_Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2017-04-22,Meg O'Connel,Pennsylvania,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.35,3,0.0,14.326055533232982,1.8191498129141348,10.86637533288153
3627,"Office Supplies_Binders_XtraLife ClearVue Slant-D Ring Binders by Cardinal, Office Supplies_Paper_Xerox 195",2017-04-23,Greg Guthrie,Ohio,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,11.76,5,-7.84,11.6,2.1742177933538844,13.8
3628,"Furniture_Furnishings_DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7, Office Supplies_Binders_GBC Durable Plastic Covers, Furniture_Furnishings_Eldon 500 Class Desk Accessories",2017-04-23,Jay Fein,California,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,26.54,17.9,0.0,15.6
3629,"Furniture_Bookcases_O'Sullivan 4-Shelf Bookcase in Odessa Pine, Technology_Accessories_Maxell 4.7GB DVD-R, Furniture_Furnishings_Tenex Chairmats For Use with Hard Floors, Office Supplies_Labels_Avery 496",2017-04-23,Parhena Norris,Tennessee,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.14,4,-14.52,11.1,2.1742177933538844,16.9
3630,"Office Supplies_Appliances_Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection, Office Supplies_Supplies_Acme 10"" Easy Grip Assistive Scissors",2017-04-23,Sally Knutson,New York,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,121.94,2,35.36,8.1,0.0,6.8
3631,"Technology_Accessories_TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",2017-04-23,Sean Christensen,Indiana,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,6,55.92,13.3,0.0,13.9
3632,"Office Supplies_Envelopes_Staple envelope, Furniture_Furnishings_Eldon Imàge Series Desk Accessories, Clear",2017-04-23,Sean O'Donnell,Colorado,Office Supplies,Envelopes,Staple envelope,18.69,2,7.01,14.326055533232982,1.8191498129141348,10.86637533288153
3633,Office Supplies_Supplies_Fiskars Softgrip Scissors,2017-04-23,Tamara Dahlen,New York,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,15.37,8.1,0.0,6.8
3634,"Office Supplies_Binders_Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity, Office Supplies_Storage_Safco Industrial Wire Shelving System",2017-04-24,Art Ferguson,Illinois,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,5,-18.25,16.3,2.1742177933538844,15.7
3635,Office Supplies_Storage_Sensible Storage WireTech Storage Systems,2017-04-24,Christine Phan,Florida,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,113.57,2,-21.29,12.263582345029954,2.1742177933538844,11.19349611379967
3636,"Office Supplies_Appliances_Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets, Office Supplies_Binders_Avery Reinforcements for Hole-Punch Pages, Office Supplies_Binders_GBC ProClick Spines for 32-Hole Punch",2017-04-24,Damala Kotsonis,Pennsylvania,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,2,12.41,14.326055533232982,1.8191498129141348,10.86637533288153
3637,Technology_Accessories_V7 USB Numeric Keypad,2017-04-24,Linda Southworth,Rhode Island,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,4.9,9.4,0.0,9.4
3638,Office Supplies_Fasteners_Colored Push Pins,2017-04-24,Michael Granlund,California,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0.65,16.4,0.0,22.8
3639,Technology_Phones_AT&T 841000 Phone,2017-04-24,Susan Vittorini,Arizona,Technology,Phones,AT&T 841000 Phone,552.0,10,34.5,14.326055533232982,1.8191498129141348,10.86637533288153
3640,Office Supplies_Art_Newell 318,2017-04-25,Larry Hughes,Arizona,Office Supplies,Art,Newell 318,8.9,4,0.67,14.326055533232982,1.8191498129141348,10.86637533288153
3641,"Office Supplies_Paper_Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"", Office Supplies_Binders_Surelock Post Binders",2017-04-25,Lauren Leatherbury,California,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,8.76,16.5,0.0,18.5
3642,"Office Supplies_Binders_Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2017-04-25,Mick Brown,California,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,4.52,16.5,0.0,18.5
3643,"Office Supplies_Art_Newell 312, Office Supplies_Art_Stanley Bostitch Contemporary Electric Pencil Sharpeners",2017-04-25,Parhena Norris,Tennessee,Office Supplies,Art,Newell 312,42.05,9,5.26,16.8,2.1742177933538844,3.9
3644,"Furniture_Bookcases_Bush Westfield Collection Bookcases, Medium Cherry Finish",2017-04-25,Rob Lucas,California,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.98,7,28.41,16.5,0.0,18.5
3645,Technology_Accessories_Sony 64GB Class 10 Micro SDHC R40 Memory Card,2017-04-25,Speros Goranitis,California,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,22.67,16.5,0.0,18.5
3646,"Furniture_Furnishings_DAX Value U-Channel Document Frames, Easel Back",2017-04-26,Larry Blacks,Texas,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.99,1,-1.44,23.3,2.1742177933538844,21.1
3647,"Office Supplies_Paper_Strathmore Photo Mount Cards, Office Supplies_Labels_Avery 478",2017-04-26,Philisse Overcash,Washington,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,3,9.36,14.326055533232982,1.8191498129141348,10.86637533288153
3648,"Office Supplies_Art_Boston School Pro Electric Pencil Sharpener, 1670, Office Supplies_Art_Newell Chalk Holder, Office Supplies_Art_Boston Home & Office Model 2000 Electric Pencil Sharpeners",2017-04-27,Arthur Prichep,California,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4,33.46,18.8,0.0,21.9
3649,"Office Supplies_Labels_Avery Address/Shipping Labels for Typewriters, 4"" x 2"", Furniture_Bookcases_Sauder Barrister Bookcases",2017-04-27,Cynthia Voltz,Texas,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4,11.59,18.2,2.1742177933538844,16.8
3650,Furniture_Furnishings_Luxo Economy Swing Arm Lamp,2017-04-27,Henry MacAllister,Washington,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139.58,7,39.08,14.326055533232982,1.8191498129141348,10.86637533288153
3651,Office Supplies_Appliances_Harmony HEPA Quiet Air Purifiers,2017-04-28,Jack Lebron,North Carolina,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,3,5.27,23.7,2.1742177933538844,9.7
3652,Technology_Phones_Samsung Galaxy S4 Mini,2017-04-28,Janet Lee,Florida,Technology,Phones,Samsung Galaxy S4 Mini,751.98,2,84.6,26.7,2.1742177933538844,12.5
3653,"Office Supplies_Storage_Sterilite Officeware Hinged File Box, Office Supplies_Art_Newell 341",2017-04-28,Matt Connell,Pennsylvania,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.38,1,0.73,14.326055533232982,1.8191498129141348,10.86637533288153
3654,"Furniture_Tables_SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",2017-04-29,Filia McAdams,Ohio,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,-69.89,14.8,2.1742177933538844,12.0
3655,Office Supplies_Labels_Color-Coded Legal Exhibit Labels,2017-04-29,Kean Thornton,New Jersey,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91,1,2.41,23.0,11.2,10.5
3656,Office Supplies_Paper_Xerox 1919,2017-04-30,Alan Dominguez,California,Office Supplies,Paper,Xerox 1919,163.96,4,80.34,19.7,0.0,7.5
3657,"Office Supplies_Labels_Avery 474, Office Supplies_Art_Staples in misc. colors, Office Supplies_Labels_Avery 499",2017-04-30,Ann Steele,Florida,Office Supplies,Labels,Avery 474,4.61,2,1.67,12.263582345029954,2.1742177933538844,11.19349611379967
3658,"Office Supplies_Envelopes_#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",2017-04-30,Dionis Lloyd,New York,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,4,28.33,9.6,1.5,15.1
3659,"Furniture_Furnishings_Seth Thomas 16"" Steel Case Clock, Office Supplies_Envelopes_#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",2017-04-30,Don Jones,California,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,21.44,19.7,0.0,7.5
3660,Office Supplies_Art_Faber Castell Col-Erase Pencils,2017-04-30,Erin Ashbrook,California,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2,4.01,19.7,0.0,7.5
3661,Office Supplies_Paper_Xerox 222,2017-04-30,Jeremy Farry,Ohio,Office Supplies,Paper,Xerox 222,10.37,2,3.63,19.5,2.1742177933538844,14.9
3662,"Office Supplies_Binders_Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"", Furniture_Furnishings_Tenex B1-RE Series Chair Mats for Low Pile Carpets",2017-04-30,Mick Hernandez,Florida,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.84,3,-3.55,12.263582345029954,2.1742177933538844,11.19349611379967
3663,Office Supplies_Labels_Avery 5,2017-04-30,Neoma Murray,Connecticut,Office Supplies,Labels,Avery 5,5.76,2,2.82,14.1,0.0,12.2
3664,Office Supplies_Binders_Fellowes Black Plastic Comb Bindings,2017-04-30,Nick Zandusky,California,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,5,7.55,19.7,0.0,7.5
3665,"Technology_Phones_Polycom SoundPoint IP 450 VoIP phone, Office Supplies_Binders_GBC VeloBind Cover Sets",2017-04-30,Quincy Jones,Pennsylvania,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,5,-158.1,14.326055533232982,1.8191498129141348,10.86637533288153
3666,"Furniture_Furnishings_3M Hangers With Command Adhesive, Technology_Accessories_Maxell 4.7GB DVD+R 5/Pack",2017-04-30,Saphhira Shifley,Florida,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8,6.22,12.263582345029954,2.1742177933538844,11.19349611379967
3667,Office Supplies_Binders_GBC Linen Binding Covers,2017-04-30,Tony Chapman,Illinois,Office Supplies,Binders,GBC Linen Binding Covers,43.37,7,-69.4,12.6,2.1742177933538844,20.2
3668,"Furniture_Bookcases_Bush Somerset Collection Bookcase, Office Supplies_Labels_Avery 492",2017-05-01,Arthur Gainer,Florida,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.35,3,-15.72,12.263582345029954,2.1742177933538844,11.19349611379967
3669,"Office Supplies_Supplies_Kleencut Forged Office Shears by Acme United Corporation, Furniture_Tables_Bush Advantage Collection Racetrack Conference Table, Furniture_Chairs_HON 5400 Series Task Chairs for Big and Tall",2017-05-01,Caroline Jumper,Florida,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.33,2,0.42,12.263582345029954,2.1742177933538844,11.19349611379967
3670,"Technology_Accessories_Maxell 74 Minute CDR, 10/Pack",2017-05-01,Sanjit Jacobs,Arkansas,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.9,5,18.09,15.1,0.0,11.2
3671,"Office Supplies_Paper_Adams ""While You Were Out"" Message Pads, Office Supplies_Art_Newell 34, Office Supplies_Paper_Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",2017-05-02,Dorothy Dickinson,California,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,7.07,23.2,0.0,8.9
3672,Furniture_Furnishings_Eldon Advantage Chair Mats for Low to Medium Pile Carpets,2017-05-02,Dorothy Wardle,New Jersey,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,12.99,21.2,2.1742177933538844,20.5
3673,Technology_Accessories_Logitech MX Performance Wireless Mouse,2017-05-02,Elizabeth Moffitt,California,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,4,59.04,23.2,0.0,8.9
3674,"Furniture_Furnishings_Career Cubicle Clock, 8 1/4"", Black, Office Supplies_Binders_Wilson Jones Legal Size Ring Binders, Furniture_Tables_Bevis 36 x 72 Conference Tables, Office Supplies_Binders_Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets, Office Supplies_Fasteners_Advantus Plastic Paper Clips",2017-05-03,Bill Overfelt,Pennsylvania,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.45,2,7.3,14.326055533232982,1.8191498129141348,10.86637533288153
3675,"Office Supplies_Storage_Multi-Use Personal File Cart and Caster Set, Three Stacking Bins, Office Supplies_Storage_Fellowes Stor/Drawer Steel Plus Storage Drawers",2017-05-03,Darren Budd,California,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,19.47,25.5,0.0,4.2
3676,"Office Supplies_Paper_Xerox 2, Office Supplies_Art_Newell 350",2017-05-03,Mike Kennedy,California,Office Supplies,Paper,Xerox 2,25.92,4,12.44,25.5,0.0,4.2
3677,"Office Supplies_Appliances_Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",2017-05-04,Chris Cortes,California,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",243.16,2,72.95,27.8,0.0,7.3
3678,"Technology_Phones_Motorola L804, Office Supplies_Paper_Things To Do Today Pad, Furniture_Tables_Bretford Rectangular Conference Table Tops",2017-05-04,Lindsay Williams,California,Technology,Phones,Motorola L804,183.96,5,20.7,27.8,0.0,7.3
3679,"Office Supplies_Paper_Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"", Office Supplies_Storage_Letter Size Cart, Office Supplies_Paper_Xerox 23, Office Supplies_Storage_Tenex Personal Self-Stacking Standard File Box, Black/Gray",2017-05-04,Mike Kennedy,Virginia,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,1,4.1,14.5,2.1742177933538844,8.4
3680,"Office Supplies_Binders_Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"", Office Supplies_Binders_Avery 3 1/2"" Diskette Storage Pages, 10/Pack",2017-05-04,Muhammed Yedwab,Pennsylvania,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.2,2,-1.54,14.326055533232982,1.8191498129141348,10.86637533288153
3681,Office Supplies_Binders_DXL Angle-View Binders with Locking Rings by Samsill,2017-05-04,Shahid Hopkins,Ohio,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.31,1,-1.93,10.8,2.1742177933538844,14.1
3682,Office Supplies_Paper_Xerox 1923,2017-05-05,Arianne Irving,New York,Office Supplies,Paper,Xerox 1923,6.68,1,3.21,8.4,14.7,25.2
3683,"Office Supplies_Envelopes_Peel & Seel Recycled Catalog Envelopes, Brown",2017-05-05,Darren Koutras,California,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2,11.58,24.0,0.0,17.2
3684,"Office Supplies_Envelopes_Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2, Office Supplies_Binders_Avery Durable Slant Ring Binders, No Labels, Furniture_Bookcases_Bestar Classic Bookcase",2017-05-05,Lisa Hazard,Colorado,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,9,7.43,14.326055533232982,1.8191498129141348,10.86637533288153
3685,Office Supplies_Binders_Ibico Covers for Plastic or Wire Binding Elements,2017-05-05,Yana Sorensen,Georgia,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,15.53,14.326055533232982,1.8191498129141348,10.86637533288153
3686,"Office Supplies_Binders_Avery Durable Poly Binders, Furniture_Bookcases_Sauder Mission Library with Doors, Fruitwood Finish, Office Supplies_Storage_Fellowes Staxonsteel Drawer Files",2017-05-06,Dorothy Badders,Texas,Office Supplies,Binders,Avery Durable Poly Binders,11.06,10,-18.8,21.4,2.1742177933538844,7.4
3687,Office Supplies_Paper_Xerox 1883,2017-05-06,Doug Bickford,Arizona,Office Supplies,Paper,Xerox 1883,84.42,4,27.44,14.326055533232982,1.8191498129141348,10.86637533288153
3688,Office Supplies_Art_Dixon Ticonderoga Core-Lock Colored Pencils,2017-05-06,Gary Zandusky,Virginia,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,6,18.04,14.2,2.1742177933538844,9.6
3689,Technology_Accessories_Kensington Orbit Wireless Mobile Trackball for PC and Mac,2017-05-06,Jeremy Farry,Illinois,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,191.97,4,28.8,11.5,2.1742177933538844,17.1
3690,"Office Supplies_Art_Blackstonian Pencils, Technology_Accessories_Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",2017-05-06,Max Ludwig,Illinois,Office Supplies,Art,Blackstonian Pencils,6.41,3,0.64,11.5,2.1742177933538844,17.1
3691,"Office Supplies_Binders_Wilson Jones Century Plastic Molded Ring Binders, Technology_Phones_GE 30524EE4, Office Supplies_Labels_Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",2017-05-06,Mick Brown,North Carolina,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.54,11,-52.55,13.7,2.1742177933538844,11.0
3692,Office Supplies_Labels_Avery 505,2017-05-06,Toby Carlisle,New York,Office Supplies,Labels,Avery 505,59.2,4,29.6,12.8,41.4,15.1
3693,Office Supplies_Appliances_Eureka The Boss Cordless Rechargeable Stick Vac,2017-05-06,Trudy Schmidt,California,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,41.29,15.7,0.0,13.6
3694,Technology_Accessories_Logitech G600 MMO Gaming Mouse,2017-05-07,Adam Bellavance,California,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,28.8,14.4,8.9,9.1
3695,Technology_Phones_Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,2017-05-07,Carlos Soltero,California,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.94,7,52.49,14.4,8.9,9.1
3696,"Furniture_Chairs_Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs, Furniture_Chairs_SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair, Furniture_Chairs_Safco Contoured Stacking Chairs, Office Supplies_Appliances_Belkin Premiere Surge Master II 8-outlet surge protector",2017-05-07,Rick Wilson,Michigan,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,5,423.01,6.8,2.1742177933538844,17.6
3697,"Furniture_Chairs_Global Armless Task Chair, Royal Blue",2017-05-08,Don Jones,Pennsylvania,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.06,3,-23.78,14.326055533232982,1.8191498129141348,10.86637533288153
3698,Office Supplies_Paper_Xerox 1997,2017-05-08,Ed Braxton,Texas,Office Supplies,Paper,Xerox 1997,41.47,8,14.52,22.2,2.1742177933538844,16.7
3699,Furniture_Chairs_Global Chrome Stack Chair,2017-05-08,Maribeth Dona,Ohio,Furniture,Chairs,Global Chrome Stack Chair,47.99,2,-2.06,7.7,2.1742177933538844,14.9
3700,Office Supplies_Appliances_Fellowes Mighty 8 Compact Surge Protector,2017-05-08,Michelle Moray,California,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,22.7,18.6,0.0,5.6
3701,Technology_Copiers_Canon Imageclass D680 Copier / Fax,2017-05-08,Penelope Sewall,California,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.95,6,1049.99,18.6,0.0,5.6
3702,"Office Supplies_Binders_GBC Velobind Prepunched Cover Sets, Regency Series, Office Supplies_Storage_Home/Office Personal File Carts, Furniture_Tables_Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer, Office Supplies_Storage_Rogers Profile Extra Capacity Storage Tub, Technology_Accessories_Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",2017-05-09,Laurel Beltran,Washington,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,46.23,14.326055533232982,1.8191498129141348,10.86637533288153
3703,"Office Supplies_Envelopes_Tyvek  Top-Opening Peel & Seel Envelopes, Plain White, Furniture_Chairs_Harbour Creations Steel Folding Chair",2017-05-09,Matt Connell,North Carolina,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.23,3,22.02,13.0,2.1742177933538844,1.9
3704,"Office Supplies_Art_Newell 348, Office Supplies_Storage_Safco Commercial Shelving, Office Supplies_Paper_Xerox 1927, Furniture_Furnishings_Telescoping Adjustable Floor Lamp",2017-05-11,Julie Kriz,Texas,Office Supplies,Art,Newell 348,5.25,2,0.59,23.8,2.1742177933538844,15.3
3705,"Office Supplies_Paper_Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11, Office Supplies_Labels_Avery 50, Office Supplies_Binders_Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",2017-05-11,Liz Pelletier,Washington,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,16.85,14.326055533232982,1.8191498129141348,10.86637533288153
3706,Furniture_Bookcases_Bestar Classic Bookcase,2017-05-11,Todd Sumrall,Arizona,Furniture,Bookcases,Bestar Classic Bookcase,209.98,7,-356.96,14.326055533232982,1.8191498129141348,10.86637533288153
3707,Office Supplies_Art_Panasonic KP-4ABK Battery-Operated Pencil Sharpener,2017-05-11,Zuschuss Carroll,New York,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,12.74,7.8,0.0,8.6
3708,"Office Supplies_Storage_Fellowes Bankers Box Stor/Drawer Steel Plus, Office Supplies_Binders_Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",2017-05-12,Alyssa Crouse,Texas,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,-15.99,22.4,2.1742177933538844,17.4
3709,"Office Supplies_Supplies_Compact Automatic Electric Letter Opener, Office Supplies_Appliances_Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags, Furniture_Tables_Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table, Office Supplies_Binders_DXL Angle-View Binders with Locking Rings, Black",2017-05-12,Charles Sheldon,California,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,4.77,16.1,0.0,19.3
3710,"Office Supplies_Paper_TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",2017-05-12,Chloris Kastensmidt,Massachusetts,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,5,42.05,9.2,0.3,8.6
3711,"Furniture_Furnishings_DAX Cubicle Frames, 8-1/2 x 11, Office Supplies_Labels_Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set, Office Supplies_Supplies_Acme Titanium Bonded Scissors, Technology_Accessories_Maxell Pro 80 Minute CD-R, 10/Pack",2017-05-12,Cynthia Arntzen,New Jersey,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",42.85,5,15.43,11.3,2.1742177933538844,8.9
3712,Office Supplies_Labels_Avery 501,2017-05-12,Jonathan Howell,Ohio,Office Supplies,Labels,Avery 501,5.9,2,1.99,12.8,2.1742177933538844,10.8
3713,Office Supplies_Art_Newell 347,2017-05-12,Julie Prescott,Ohio,Office Supplies,Art,Newell 347,10.27,3,1.16,12.8,2.1742177933538844,10.8
3714,"Office Supplies_Envelopes_Tyvek Side-Opening Peel & Seel Expanding Envelopes, Office Supplies_Binders_Ibico Hi-Tech Manual Binding System, Technology_Phones_Plantronics Calisto P620-M USB Wireless Speakerphone System, Office Supplies_Storage_Tennsco 6- and 18-Compartment Lockers, Office Supplies_Paper_Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)",2017-05-13,Brian Moss,Indiana,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,81.43,17.1,0.0,7.0
3715,Office Supplies_Binders_GBC Twin Loop Wire Binding Elements,2017-05-13,Carl Weiss,Delaware,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,149.76,14.326055533232982,1.8191498129141348,10.86637533288153
